Index,Date,Open,High,Low,Close,Adj Close,Volume
NASDAQ Composite,2/3/2022,14045.83008,14207.88965,13851.74023,13878.82031,13878.82031,4326300000
NASDAQ Composite,2/4/2022,13958.48047,14222.75977,13850.38965,14098.00977,14098.00977,4121340000
NASDAQ Composite,2/7/2022,14118.79004,14236.30957,13974.09961,14015.66992,14015.66992,4268730000
NASDAQ Composite,2/8/2022,13984.42969,14226.48047,13934.78027,14194.4502,14194.4502,4293770000
NASDAQ Composite,2/9/2022,14368.16016,14490.71973,14330.87012,14490.37012,14490.37012,4729730000
NASDAQ Composite,2/10/2022,14228.67969,14509.55957,14118.2002,14185.63965,14185.63965,5212510000
NASDAQ Composite,2/11/2022,14213.62012,14246.7002,13733.16016,13791.15039,13791.15039,5237320000
NASDAQ Composite,2/14/2022,13768.96973,13921.70996,13664.75977,13790.91992,13790.91992,4347350000
NASDAQ Composite,2/15/2022,13997.17969,14142.49023,13976.29004,14139.75977,14139.75977,4416840000
NASDAQ Composite,2/16/2022,14038.91992,14163.73047,13931.99023,14124.08984,14124.08984,4238560000
NASDAQ Composite,2/17/2022,14004.19043,14020.82031,13704.7002,13716.71973,13716.71973,4278370000
NASDAQ Composite,2/18/2022,13735.40039,13762.40039,13465.55957,13548.07031,13548.07031,4501940000
NASDAQ Composite,2/22/2022,13424.36035,13618.71973,13249.65039,13381.51953,13381.51953,4849170000
NASDAQ Composite,2/23/2022,13511.75,13533.78027,13032.16992,13037.49023,13037.49023,4639330000
NASDAQ Composite,2/24/2022,12587.87988,13486.11035,12587.87988,13473.58984,13473.58984,6180200000
NASDAQ Composite,2/25/2022,13485.25977,13696.86035,13358.29004,13694.62012,13694.62012,4628720000
NASDAQ Composite,2/28/2022,13570.83008,13810.63965,13549.90039,13751.40039,13751.40039,5928130000
NASDAQ Composite,3/1/2022,13716.7002,13777.04004,13441.32031,13532.45996,13532.45996,6131350000
NASDAQ Composite,3/2/2022,13597.53027,13796.54981,13493.91016,13752.01953,13752.01953,5246390000
NASDAQ Composite,3/3/2022,13837.58984,13837.58984,13472.63965,13537.94043,13537.94043,5092580000
NASDAQ Composite,3/4/2022,13455.23047,13486.70996,13224.98047,13313.44043,13313.44043,5343900000
NASDAQ Composite,3/7/2022,13328.36035,13353.28027,12828.01953,12830.95996,12830.95996,6195370000
NASDAQ Composite,3/8/2022,12800.04004,13159.44043,12670.08008,12795.54981,12795.54981,6683960000
NASDAQ Composite,3/9/2022,13113.7002,13301.16016,13039.79004,13255.54981,13255.54981,5396550000
NASDAQ Composite,3/10/2022,13098.34961,13163.5,12946.28027,13129.95996,13129.95996,5071250000
NASDAQ Composite,3/11/2022,13229.76953,13239.34961,12830.37012,12843.80957,12843.80957,5288210000
NASDAQ Composite,3/14/2022,12795.12012,12918.00977,12555.34961,12581.21973,12581.21973,5876710000
NASDAQ Composite,3/15/2022,12685.23047,12973.87988,12616.58984,12948.62012,12948.62012,5440100000
NASDAQ Composite,3/16/2022,13119.37012,13440.12012,12992.2002,13436.54981,13436.54981,6552210000
NASDAQ Composite,3/17/2022,13360.71973,13620.79981,13317.13965,13614.78027,13614.78027,5612090000
NASDAQ Composite,3/18/2022,13564.62988,13899.28027,13528.05957,13893.83984,13893.83984,8149290000
NASDAQ Composite,3/21/2022,13860.38965,13945.80957,13682.54981,13838.45996,13838.45996,5673940000
NASDAQ Composite,3/22/2022,13866.42969,14141.07031,13857.29004,14108.82031,14108.82031,5445100000
NASDAQ Composite,3/23/2022,13990.34961,14152.13965,13921.65039,13922.59961,13922.59961,5024230000
NASDAQ Composite,3/24/2022,14001.32031,14193.54981,13897.2002,14191.83984,14191.83984,5149520000
NASDAQ Composite,3/25/2022,14194.71973,14218.75977,14010.79004,14169.29981,14169.29981,5585100000
NASDAQ Composite,3/28/2022,14177.20996,14356,14101.33984,14354.90039,14354.90039,5129500000
NASDAQ Composite,3/29/2022,14500.38965,14646.90039,14419.40039,14619.63965,14619.63965,6060890000
NASDAQ Composite,3/30/2022,14558.58984,14609.25,14383.4502,14442.26953,14442.26953,5479200000
NASDAQ Composite,3/31/2022,14444.78027,14456.74023,14217.71973,14220.51953,14220.51953,5453890000
NASDAQ Composite,4/1/2022,14269.53027,14306.94043,14131.80957,14261.5,14261.5,5002790000
NASDAQ Composite,4/4/2022,14304.34961,14534.37988,14286.4502,14532.54981,14532.54981,4630100000
NASDAQ Composite,4/5/2022,14490.25977,14500.29004,14169.12012,14204.16992,14204.16992,4727710000
NASDAQ Composite,4/6/2022,14002.58008,14032.83984,13788.90039,13888.82031,13888.82031,5360420000
NASDAQ Composite,4/7/2022,13861.49023,13978.25,13689.23047,13897.29981,13897.29981,4856090000
NASDAQ Composite,4/8/2022,13830.46973,13866.05957,13693.69043,13711,13711,4574080000
NASDAQ Composite,4/11/2022,13547.29004,13585.08008,13401.38965,13411.95996,13411.95996,4946680000
NASDAQ Composite,4/12/2022,13584.69043,13685.9502,13317.74023,13371.57031,13371.57031,4991720000
NASDAQ Composite,4/13/2022,13373.12012,13679.42969,13353.66016,13643.58984,13643.58984,4909720000
NASDAQ Composite,4/14/2022,13647.42969,13662.92969,13345.21973,13351.08008,13351.08008,4642240000
NASDAQ Composite,4/18/2022,13319.38965,13414.26953,13222.03027,13332.36035,13332.36035,4365230000
NASDAQ Composite,4/19/2022,13312.44043,13643.96973,13281.21973,13619.66016,13619.66016,4562840000
NASDAQ Composite,4/20/2022,13665.37988,13678.54981,13426.12988,13453.07031,13453.07031,4678930000
NASDAQ Composite,4/21/2022,13623.7002,13710.7002,13140.83008,13174.65039,13174.65039,5233110000
NASDAQ Composite,4/22/2022,13168.79981,13212.59961,12828.01953,12839.29004,12839.29004,4475090000
NASDAQ Composite,4/25/2022,12749.16992,13011.4502,12722.58984,13004.84961,13004.84961,4845160000
NASDAQ Composite,4/26/2022,12918.04004,12918.04004,12490.74023,12490.74023,12490.74023,5168160000
NASDAQ Composite,4/27/2022,12500.87988,12703.79004,12430.90039,12488.92969,12488.92969,4810720000
NASDAQ Composite,4/28/2022,12712.86035,12948.51953,12487.86035,12871.53027,12871.53027,5067150000
NASDAQ Composite,4/29/2022,12710.41992,12861.83008,12315.74023,12334.63965,12334.63965,4733070000
NASDAQ Composite,5/2/2022,12331.69043,12542.54004,12202.41016,12536.01953,12536.01953,4918240000
NASDAQ Composite,5/3/2022,12511.45996,12645.83008,12460.99023,12563.75977,12563.75977,4547280000
NASDAQ Composite,5/4/2022,12574.73047,12985.00977,12367.01953,12964.86035,12964.86035,5498050000
NASDAQ Composite,5/5/2022,12787.51953,12787.51953,12183.55957,12317.69043,12317.69043,5308920000
NASDAQ Composite,5/6/2022,12246.83008,12358.41992,11990.15039,12144.66016,12144.66016,5324480000
NASDAQ Composite,5/9/2022,11923.03027,11990.61035,11574.94043,11623.25,11623.25,5939140000
NASDAQ Composite,5/10/2022,11900.33984,11944.94043,11566.28027,11737.66992,11737.66992,6218260000
NASDAQ Composite,5/11/2022,11645.57031,11844.50977,11339.17969,11364.24023,11364.24023,6152370000
NASDAQ Composite,5/12/2022,11199.25,11547.33008,11108.75977,11370.95996,11370.95996,6679470000
NASDAQ Composite,5/13/2022,11555.96973,11856.70996,11510.25977,11805,11805,5894020000
NASDAQ Composite,5/16/2022,11727.13965,11804.58984,11627.53027,11662.79004,11662.79004,4930250000
NASDAQ Composite,5/17/2022,11905.57031,11988.42969,11754.28027,11984.51953,11984.51953,5093960000
NASDAQ Composite,5/18/2022,11790.67969,11826.21973,11381.69043,11418.15039,11418.15039,5064120000
NASDAQ Composite,5/19/2022,11364.40039,11562.82031,11313.30957,11388.5,11388.5,5154410000
NASDAQ Composite,5/20/2022,11542.66992,11552.20996,11035.69043,11354.62012,11354.62012,5434370000
NASDAQ Composite,5/23/2022,11396.28027,11552.07031,11304.55957,11535.26953,11535.26953,4552200000
NASDAQ Composite,5/24/2022,11326.44043,11351.61035,11092.48047,11264.4502,11264.4502,4724430000
NASDAQ Composite,5/25/2022,11225.03027,11511.90039,11211.84961,11434.74023,11434.74023,4519690000
NASDAQ Composite,5/26/2022,11409.83984,11796.96973,11406.16016,11740.65039,11740.65039,4672620000
NASDAQ Composite,5/27/2022,11869.69043,12131.66016,11856.82031,12131.12988,12131.12988,4793900000
NASDAQ Composite,5/31/2022,12137.54004,12190.08008,11942.5,12081.38965,12081.38965,6045500000
NASDAQ Composite,6/1/2022,12176.88965,12237.94043,11901.42969,11994.45996,11994.45996,4719900000
NASDAQ Composite,6/2/2022,11945.57031,12320.12012,11901.4502,12316.90039,12316.90039,4445840000
NASDAQ Composite,6/3/2022,12097.12012,12167.44043,11966.62012,12012.73047,12012.73047,4130040000
NASDAQ Composite,6/6/2022,12200.33008,12245.40039,12004.2002,12061.37012,12061.37012,4647010000
NASDAQ Composite,6/7/2022,11925.80957,12194.86035,11888.61035,12175.23047,12175.23047,4411240000
NASDAQ Composite,6/8/2022,12147.28027,12235.78027,12052.7002,12086.26953,12086.26953,4708980000
NASDAQ Composite,6/9/2022,12016.46973,12115.05957,11751.98047,11754.23047,11754.23047,5408460000
NASDAQ Composite,6/10/2022,11543.87988,11569.15039,11328.26953,11340.01953,11340.01953,5152020000
NASDAQ Composite,6/13/2022,10986.84961,11071.48047,10775.13965,10809.23047,10809.23047,5937320000
NASDAQ Composite,6/14/2022,10897.42969,10926.80957,10733.04004,10828.34961,10828.34961,4819890000
NASDAQ Composite,6/15/2022,10968.40039,11244.25977,10866.38965,11099.15039,11099.15039,5368500000
NASDAQ Composite,6/16/2022,10806.01953,10831.07031,10565.13965,10646.09961,10646.09961,5696630000
NASDAQ Composite,6/17/2022,10697.54981,10884.70996,10638.71973,10798.34961,10798.34961,7452830000
NASDAQ Composite,6/21/2022,10974.04981,11164.99023,10974.04981,11069.29981,11069.29981,5226260000
NASDAQ Composite,6/22/2022,10941.9502,11216.76953,10938.05957,11053.08008,11053.08008,5238180000
NASDAQ Composite,6/23/2022,11137.67969,11260.26953,11046.28027,11232.19043,11232.19043,5258200000
NASDAQ Composite,6/24/2022,11351.30957,11613.23047,11337.78027,11607.62012,11607.62012,9468130000
NASDAQ Composite,6/27/2022,11661.01953,11677.49023,11487.07031,11524.54981,11524.54981,5047860000
NASDAQ Composite,6/28/2022,11542.24023,11635.84961,11177.67969,11181.54004,11181.54004,5433220000
NASDAQ Composite,6/29/2022,11160.21973,11226.33008,11072.19043,11177.88965,11177.88965,5650860000
NASDAQ Composite,6/30/2022,11048.25,11160.91992,10850.00977,11028.74023,11028.74023,5654520000
NASDAQ Composite,7/1/2022,11006.83008,11132.54981,10922.70996,11127.84961,11127.84961,4865730000
NASDAQ Composite,7/5/2022,10964.17969,11323.88965,10911.4502,11322.24023,11322.24023,5053570000
NASDAQ Composite,7/6/2022,11337.90039,11443.15039,11250.32031,11361.84961,11361.84961,4851170000
NASDAQ Composite,7/7/2022,11422.59961,11644.46973,11412.87988,11621.34961,11621.34961,4685050000
NASDAQ Composite,7/8/2022,11503.61035,11689.7002,11479.76953,11635.30957,11635.30957,4526570000
NASDAQ Composite,7/11/2022,11524.49023,11541.09961,11348.05957,11372.59961,11372.59961,4362910000
NASDAQ Composite,7/12/2022,11420.88965,11483.16992,11207.08008,11264.73047,11264.73047,4317860000
NASDAQ Composite,7/13/2022,11056.54981,11325.66992,11031.26953,11247.58008,11247.58008,4433060000
NASDAQ Composite,7/14/2022,11151.20996,11279.96973,11005.92969,11251.19043,11251.19043,4481070000
NASDAQ Composite,7/15/2022,11379.36035,11454.69043,11295.33008,11452.41992,11452.41992,4369060000
NASDAQ Composite,7/18/2022,11561.63965,11629.03027,11322.83984,11360.04981,11360.04981,5057920000
NASDAQ Composite,7/19/2022,11515,11721.21973,11448.96973,11713.15039,11713.15039,5302740000
NASDAQ Composite,7/20/2022,11726.08984,11939.95996,11703.36035,11897.65039,11897.65039,5467080000
NASDAQ Composite,7/21/2022,11914.15039,12060.58984,11812.71973,12059.61035,12059.61035,4680930000
NASDAQ Composite,7/22/2022,12025.37012,12093.01953,11767.19043,11834.11035,11834.11035,4721880000
NASDAQ Composite,7/25/2022,11837.95996,11855.11035,11707.53027,11782.66992,11782.66992,4346520000
NASDAQ Composite,7/26/2022,11701.53027,11711.30957,11533.37012,11562.57031,11562.57031,4349760000
NASDAQ Composite,7/27/2022,11756.19043,12081.73047,11718.37988,12032.41992,12032.41992,4588480000
NASDAQ Composite,7/28/2022,12036.48047,12179.08984,11886.66992,12162.58984,12162.58984,4924950000
NASDAQ Composite,7/29/2022,12239.69043,12426.25977,12181.12988,12390.69043,12390.69043,4907410000
NASDAQ Composite,8/1/2022,12317.95996,12499.71973,12271.98047,12368.98047,12368.98047,4396390000
NASDAQ Composite,8/2/2022,12287.66992,12503.33984,12260.48047,12348.75977,12348.75977,4792140000
NASDAQ Composite,8/3/2022,12433.87012,12699.63965,12425.20996,12668.16016,12668.16016,5667990000
NASDAQ Composite,8/4/2022,12675.04004,12736.19043,12600.78027,12720.58008,12720.58008,5451470000
NASDAQ Composite,8/5/2022,12538.79981,12720.44043,12525.76953,12657.54981,12657.54981,4911300000
NASDAQ Composite,8/8/2022,12703.71973,12855.15039,12597.75,12644.45996,12644.45996,5238600000
NASDAQ Composite,8/9/2022,12557.49023,12582.91016,12438.86035,12493.92969,12493.92969,5307340000
NASDAQ Composite,8/10/2022,12793.44043,12861.44043,12698.61035,12854.79981,12854.79981,5196210000
NASDAQ Composite,8/11/2022,12944.82031,13026.24023,12760.08984,12779.91016,12779.91016,5815960000
NASDAQ Composite,8/12/2022,12866.30957,13047.19043,12821.21973,13047.19043,13047.19043,4782610000
NASDAQ Composite,8/15/2022,12996.62988,13146.05957,12993.78027,13128.04981,13128.04981,4476040000
NASDAQ Composite,8/16/2022,13082.63965,13181.08984,12979.24023,13102.54981,13102.54981,5028410000
NASDAQ Composite,8/17/2022,12968.62988,13053.50977,12863.00977,12938.12012,12938.12012,5229520000
NASDAQ Composite,8/18/2022,12937.79004,13002.66016,12873.49023,12965.33984,12965.33984,4724350000
NASDAQ Composite,8/19/2022,12832.26953,12859.00977,12674.87012,12705.21973,12705.21973,4628170000
NASDAQ Composite,8/22/2022,12523.16016,12538.54981,12353.73047,12381.57031,12381.57031,4270980000
NASDAQ Composite,8/23/2022,12380.37012,12490.84961,12352.03027,12381.29981,12381.29981,3836180000
NASDAQ Composite,8/24/2022,12375.15039,12504.33008,12350.16016,12431.53027,12431.53027,3917170000
NASDAQ Composite,8/25/2022,12506.37012,12641.25977,12471.98047,12639.26953,12639.26953,4323470000
NASDAQ Composite,8/26/2022,12630.58008,12655.83984,12141.51953,12141.70996,12141.70996,4530000000
NASDAQ Composite,8/29/2022,12021.04981,12124.87012,11981.41992,12017.66992,12017.66992,4209850000
NASDAQ Composite,8/30/2022,12093.05957,12101.84961,11790.01953,11883.13965,11883.13965,4681520000
NASDAQ Composite,8/31/2022,11972.55957,12027.42969,11814.16992,11816.2002,11816.2002,4952010000
NASDAQ Composite,9/1/2022,11707.44043,11798.37012,11546.51953,11785.12988,11785.12988,4792890000
NASDAQ Composite,9/2/2022,11899.13965,11945.91016,11573.50977,11630.86035,11630.86035,4257410000
NASDAQ Composite,9/6/2022,11643.03027,11679.42969,11471.5,11544.91016,11544.91016,4622940000
NASDAQ Composite,9/7/2022,11559.37988,11819.07031,11555.08008,11791.90039,11791.90039,4445640000
NASDAQ Composite,9/8/2022,11679.86035,11896.73047,11660.53027,11862.12988,11862.12988,4329910000
NASDAQ Composite,9/9/2022,11958.61035,12132.66992,11958.61035,12112.30957,12112.30957,4401590000
NASDAQ Composite,9/12/2022,12174.94043,12270.19043,12169.28027,12266.41016,12266.41016,4146680000
NASDAQ Composite,9/13/2022,11908.80957,11957.96973,11604.42969,11633.57031,11633.57031,5188380000
NASDAQ Composite,9/14/2022,11680.41016,11746.83008,11602.75977,11719.67969,11719.67969,4861530000
NASDAQ Composite,9/15/2022,11633.24023,11760.73047,11497.11035,11552.36035,11552.36035,4805910000
NASDAQ Composite,9/16/2022,11401.20996,11460.42969,11316.91992,11448.40039,11448.40039,7451840000
NASDAQ Composite,9/19/2022,11338.57031,11538.12988,11337.83008,11535.01953,11535.01953,4168670000
NASDAQ Composite,9/20/2022,11440.13965,11520.99023,11343.71973,11425.04981,11425.04981,4028100000
NASDAQ Composite,9/21/2022,11466.20996,11613.57031,11218.99023,11220.19043,11220.19043,4471000000
NASDAQ Composite,9/22/2022,11167.37988,11203.76953,11024.63965,11066.80957,11066.80957,4916470000
NASDAQ Composite,9/23/2022,10952.69043,10958.29004,10732.71973,10867.92969,10867.92969,5134350000
NASDAQ Composite,9/26/2022,10833.37988,11024,10789.04981,10802.91992,10802.91992,4697730000
NASDAQ Composite,9/27/2022,10955.29004,11040.98047,10741.01953,10829.5,10829.5,4445050000
NASDAQ Composite,9/28/2022,10817.51953,11101.5,10776.33984,11051.63965,11051.63965,4556100000
NASDAQ Composite,9/29/2022,10894.44043,10899.46973,10623.21973,10737.50977,10737.50977,4516630000
NASDAQ Composite,9/30/2022,10697.70996,10883.04004,10572.33008,10575.62012,10575.62012,4649710000
NASDAQ Composite,10/3/2022,10659.00977,10875.45996,10577.88965,10815.42969,10815.42969,4415440000
NASDAQ Composite,10/4/2022,11054.71973,11189.95996,11044.04004,11176.41016,11176.41016,5004780000
NASDAQ Composite,10/5/2022,11022.66992,11210.32031,10910.75977,11148.63965,11148.63965,4091860000
NASDAQ Composite,10/6/2022,11129.04004,11230.44043,11051.26953,11073.30957,11073.30957,4423320000
NASDAQ Composite,10/7/2022,10877.28027,10891.92969,10608.51953,10652.40039,10652.40039,4634190000
NASDAQ Composite,10/10/2022,10659.9502,10669.92969,10449.04004,10542.09961,10542.09961,3989640000
NASDAQ Composite,10/11/2022,10484.37012,10608.83984,10351.98047,10426.19043,10426.19043,4738840000
NASDAQ Composite,10/12/2022,10437,10494.53027,10372.20996,10417.09961,10417.09961,4091030000
NASDAQ Composite,10/13/2022,10131.82031,10697.70996,10088.83008,10649.15039,10649.15039,5300080000
NASDAQ Composite,10/14/2022,10742.80957,10766.69043,10308.80957,10321.38965,10321.38965,4393000000
NASDAQ Composite,10/17/2022,10575.65039,10696.58984,10569.69043,10675.79981,10675.79981,4439190000
NASDAQ Composite,10/18/2022,10963.99023,10972.96973,10670.12012,10772.40039,10772.40039,5047360000
NASDAQ Composite,10/19/2022,10689.30957,10808.04004,10592.87988,10680.50977,10680.50977,4955090000
NASDAQ Composite,10/20/2022,10657.41016,10837.29981,10574.54981,10614.83984,10614.83984,4628010000
NASDAQ Composite,10/21/2022,10576.04004,10875.71973,10542.42969,10859.71973,10859.71973,4706440000
NASDAQ Composite,10/24/2022,10867.07031,10983.51953,10713.33008,10952.61035,10952.61035,4808710000
NASDAQ Composite,10/25/2022,10996.96973,11210.37988,10996.96973,11199.12012,11199.12012,5141760000
NASDAQ Composite,10/26/2022,10969.01953,11205.83984,10948.37988,10970.99023,10970.99023,5224440000
NASDAQ Composite,10/27/2022,10971.9502,10998.73047,10780.5,10792.66992,10792.66992,4773520000
NASDAQ Composite,10/28/2022,10766.2002,11117.04004,10766.2002,11102.4502,11102.4502,4731940000
NASDAQ Composite,10/31/2022,11028.42969,11047.94043,10914.00977,10988.15039,10988.15039,4753740000
NASDAQ Composite,11/1/2022,11154.74023,11156.34961,10881.19043,10890.84961,10890.84961,4677520000
NASDAQ Composite,11/2/2022,10885.00977,10993.24023,10522.90039,10524.79981,10524.79981,5436420000
NASDAQ Composite,11/3/2022,10399.4502,10486.00977,10319.54004,10342.94043,10342.94043,5102190000
NASDAQ Composite,11/4/2022,10548.13965,10553.62988,10262.92969,10475.25,10475.25,5453750000
NASDAQ Composite,11/7/2022,10516.94043,10587.95996,10428.91016,10564.51953,10564.51953,4456690000
NASDAQ Composite,11/8/2022,10611.53027,10745.63965,10472.73047,10616.2002,10616.2002,5134500000
NASDAQ Composite,11/9/2022,10528.4502,10564.96973,10344.00977,10353.16992,10353.16992,4977460000
NASDAQ Composite,11/10/2022,10869.16992,11119.12012,10779.9502,11114.15039,11114.15039,6433000000
